"id","batting_order","game_pk","fullName"
680911,"1",717883,"Owen Miller"
655316,"2",717883,"Andruw Monasterio"
661388,"3",717883,"William Contreras"
592885,"4",717883,"Christian Yelich"
605119,"5",717883,"Brian Anderson"
649966,"6",717883,"Luis Urías"
642133,"7",717883,"Rowdy Tellez"
686894,"8",717883,"Joey Wiemer"
663368,"9",717883,"Blake Perkins"
621028,"1",717883,"Kevin Newman"
680574,"2",717883,"Matt McLain"
663697,"3",717883,"Jonathan India"
668715,"4",717883,"Spencer Steer"
663886,"5",717883,"Tyler Stephenson"
666181,"6",717883,"Will Benson"
656413,"7",717883,"Stuart Fairchild"
686759,"8",717883,"TJ Hopkins"
571912,"9",717883,"Luke Maile"
669242,"1",717879,"Tommy Edman"
502671,"2",717879,"Paul Goldschmidt"
571448,"3",717879,"Nolan Arenado"
575929,"4",717879,"Willson Contreras"
663609,"5",717879,"Luken Baker"
657557,"6",717879,"Paul DeJong"
680977,"7",717879,"Brendan Donovan"
691023,"8",717879,"Jordan Walker"
640458,"9",717879,"Óscar Mercado"
543760,"1",717879,"Marcus Semien"
608369,"2",717879,"Corey Seager"
663993,"3",717879,"Nathaniel Lowe"
666969,"4",717879,"Adolis García"
673962,"5",717879,"Josh Jung"
641680,"6",717879,"Jonah Heim"
641598,"7",717879,"Mitch Garver"
677649,"8",717879,"Ezequiel Duran"
665750,"9",717879,"Leody Taveras"
663538,"1",717880,"Nico Hoerner"
621020,"2",717880,"Dansby Swanson"
664023,"3",717880,"Ian Happ"
673548,"4",717880,"Seiya Suzuki"
621550,"5",717880,"Patrick Wisdom"
543228,"6",717880,"Yan Gomes"
641820,"7",717880,"Trey Mancini"
665804,"8",717880,"Miguel Amaya"
666624,"9",717880,"Christopher Morel"
596059,"1",717880,"Rougned Odor"
665487,"2",717880,"Fernando Tatis Jr."
665742,"3",717880,"Juan Soto"
592518,"4",717880,"Manny Machado"
630105,"5",717880,"Jake Cronenworth"
596142,"6",717880,"Gary Sánchez"
572761,"7",717880,"Matt Carpenter"
673490,"8",717880,"Ha-Seong Kim"
641525,"9",717880,"Brandon Dixon"
593871,"1",717882,"Jorge Polanco"
666135,"2",717882,"Alex Kirilloff"
621043,"3",717882,"Carlos Correa"
456781,"4",717882,"Donovan Solano"
663616,"5",717882,"Trevor Larnach"
650489,"6",717882,"Willi Castro"
596146,"7",717882,"Max Kepler"
543877,"8",717882,"Christian Vázquez"
572191,"9",717882,"Michael A. Taylor"
650490,"1",717882,"Yandy Díaz"
677551,"2",717882,"Wander Franco"
670042,"3",717882,"Luke Raley"
668227,"4",717882,"Randy Arozarena"
623912,"5",717882,"Harold Ramírez"
670764,"6",717882,"Taylor Walls"
542194,"7",717882,"Christian Bethancourt"
660644,"8",717882,"Vidal Bruján"
642350,"9",717882,"Jose Siri"
656716,"1",717875,"Zach McKinstry"
595879,"2",717875,"Javier Báez"
679529,"3",717875,"Spencer Torkelson"
665155,"4",717875,"Nick Maton"
668731,"5",717875,"Akil Baddoo"
670097,"6",717875,"Zack Short"
408234,"7",717875,"Miguel Cabrera"
668670,"8",717875,"Jake Rogers"
545350,"9",717875,"Jake Marisnick"
656941,"1",717875,"Kyle Schwarber"
592206,"2",717875,"Nick Castellanos"
547180,"3",717875,"Bryce Harper"
607208,"4",717875,"Trea Turner"
592663,"5",717875,"J.T. Realmuto"
681082,"6",717875,"Bryson Stott"
669016,"7",717875,"Brandon Marsh"
656403,"8",717875,"Drew Ellis"
665019,"9",717875,"Kody Clemens"
672580,"1",717876,"Maikel Garcia"
677951,"2",717876,"Bobby Witt Jr."
686469,"3",717876,"Vinnie Pasquantino"
521692,"4",717876,"Salvador Perez"
669004,"5",717876,"MJ Melendez"
658668,"6",717876,"Edward Olivares"
668472,"7",717876,"Nick Pratto"
622110,"8",717876,"Matt Duffy"
671221,"9",717876,"Drew Waters"
650333,"1",717876,"Luis Arraez"
624585,"2",717876,"Jorge Soler"
650559,"3",717876,"Bryan De La Cruz"
643265,"4",717876,"Garrett Cooper"
660821,"5",717876,"Jesús Sánchez"
621563,"6",717876,"Joey Wendle"
516416,"7",717876,"Jean Segura"
663743,"8",717876,"Nick Fortes"
641505,"9",717876,"Jonathan Davis"
656976,"1",717881,"Pavin Smith"
606466,"2",717881,"Ketel Marte"
682998,"3",717881,"Corbin Carroll"
572233,"4",717881,"Christian Walker"
656896,"5",717881,"Emmanuel Rivera"
668942,"6",717881,"Josh Rojas"
672515,"7",717881,"Gabriel Moreno"
664983,"8",717881,"Jake McCarthy"
672695,"9",717881,"Geraldo Perdomo"
657041,"1",717881,"Lane Thomas"
671277,"2",717881,"Luis García Jr."
608841,"3",717881,"Joey Meneses"
600869,"4",717881,"Jeimer Candelario"
656448,"5",717881,"Stone Garrett"
660688,"6",717881,"Keibert Ruiz"
642086,"7",717881,"Dominic Smith"
669743,"8",717881,"Alex Call"
682928,"9",717881,"CJ Abrams"
665923,"1",717874,"Esteury Ruiz"
676116,"2",717874,"Ryan Noda"
667670,"3",717874,"Brent Rooker"
664913,"4",717874,"Seth Brown"
649557,"5",717874,"Aledmys Díaz"
668709,"6",717874,"JJ Bleday"
669127,"7",717874,"Shea Langeliers"
607054,"8",717874,"Jace Peterson"
681146,"9",717874,"Jonah Bride"
672779,"1",717874,"Tucupita Marcano"
668804,"2",717874,"Bryan Reynolds"
457705,"3",717874,"Andrew McCutchen"
669261,"4",717874,"Jack Suwinski"
656582,"5",717874,"Connor Joe"
641943,"6",717874,"Joshua Palacios"
663647,"7",717874,"Ke'Bryan Hayes"
666801,"8",717874,"Rodolfo Castro"
595978,"9",717874,"Austin Hedges"
641313,"1",717877,"Tim Anderson"
643217,"2",717877,"Andrew Benintendi"
673357,"3",717877,"Luis Robert Jr."
650391,"4",717877,"Eloy Jiménez"
660162,"5",717877,"Yoán Moncada"
683734,"6",717877,"Andrew Vaughn"
657757,"7",717877,"Gavin Sheets"
663853,"8",717877,"Romy Gonzalez"
664874,"9",717877,"Seby Zavala"
650402,"1",717877,"Gleyber Torres"
519317,"2",717877,"Giancarlo Stanton"
519203,"3",717877,"Anthony Rizzo"
518626,"4",717877,"Josh Donaldson"
683011,"5",717877,"Anthony Volpe"
641432,"6",717877,"Willie Calhoun"
643396,"7",717877,"Isiah Kiner-Falefa"
624431,"8",717877,"Jose Trevino"
641343,"9",717877,"Jake Bauers"
643289,"1",717871,"Mauricio Dubón"
665161,"2",717871,"Jeremy Peña"
670541,"3",717871,"Yordan Alvarez"
608324,"4",717871,"Alex Bregman"
663656,"5",717871,"Kyle Tucker"
547989,"6",717871,"José Abreu"
667452,"7",717871,"Corey Julks"
676694,"8",717871,"Jake Meyers"
455117,"9",717871,"Martín Maldonado"
543807,"1",717871,"George Springer"
666182,"2",717871,"Bo Bichette"
665489,"3",717871,"Vladimir Guerrero Jr."
474832,"4",717871,"Brandon Belt"
593160,"5",717871,"Whit Merrifield"
662139,"6",717871,"Daulton Varsho"
672386,"7",717871,"Alejandro Kirk"
595281,"8",717871,"Kevin Kiermaier"
669289,"9",717871,"Santiago Espinal"
657077,"1",717873,"Alex Verdugo"
807799,"2",717873,"Masataka Yoshida"
457759,"3",717873,"Justin Turner"
646240,"4",717873,"Rafael Devers"
671213,"5",717873,"Triston Casas"
571771,"6",717873,"Enrique Hernández"
680776,"7",717873,"Jarren Duran"
665839,"8",717873,"Enmanuel Valdez"
624512,"9",717873,"Reese McGuire"
680757,"1",717873,"Steven Kwan"
672356,"2",717873,"Gabriel Arias"
608070,"3",717873,"José Ramírez"
647304,"4",717873,"Josh Naylor"
605137,"5",717873,"Josh Bell"
665926,"6",717873,"Andrés Giménez"
572287,"7",717873,"Mike Zunino"
686823,"8",717873,"Will Brennan"
664702,"9",717873,"Myles Straw"
605141,"1",717870,"Mookie Betts"
518692,"2",717870,"Freddie Freeman"
669257,"3",717870,"Will Smith"
571970,"4",717870,"Max Muncy"
502110,"5",717870,"J.D. Martinez"
444482,"6",717870,"David Peralta"
518792,"7",717870,"Jason Heyward"
678246,"8",717870,"Miguel Vargas"
500743,"9",717870,"Miguel Rojas"
641584,"1",717870,"Jake Fraley"
680574,"2",717870,"Matt McLain"
663697,"3",717870,"Jonathan India"
682829,"4",717870,"Elly De La Cruz"
668715,"5",717870,"Spencer Steer"
663886,"6",717870,"Tyler Stephenson"
621028,"7",717870,"Kevin Newman"
656413,"8",717870,"Stuart Fairchild"
571912,"9",717870,"Luke Maile"
607043,"1",717872,"Brandon Nimmo"
596019,"2",717872,"Francisco Lindor"
643446,"3",717872,"Jeff McNeil"
624413,"4",717872,"Pete Alonso"
596129,"5",717872,"Daniel Vogelbach"
516782,"6",717872,"Starling Marte"
683146,"7",717872,"Brett Baty"
500871,"8",717872,"Eduardo Escobar"
553882,"9",717872,"Omar Narváez"
660670,"1",717872,"Ronald Acuña Jr."
621566,"2",717872,"Matt Olson"
663586,"3",717872,"Austin Riley"
669221,"4",717872,"Sean Murphy"
592696,"5",717872,"Eddie Rosario"
645277,"6",717872,"Ozzie Albies"
542303,"7",717872,"Marcell Ozuna"
606115,"8",717872,"Orlando Arcia"
671739,"9",717872,"Michael Harris II"
624428,"1",717867,"Adam Frazier"
668939,"2",717867,"Adley Rutschman"
623993,"3",717867,"Anthony Santander"
669720,"4",717867,"Austin Hays"
543305,"5",717867,"Aaron Hicks"
663624,"6",717867,"Ryan Mountcastle"
602104,"7",717867,"Ramón Urías"
656811,"8",717867,"Ryan O'Hearn"
622761,"9",717867,"Jorge Mateo"
592885,"1",717867,"Christian Yelich"
572138,"2",717867,"Jon Singleton"
661388,"3",717867,"William Contreras"
642133,"4",717867,"Rowdy Tellez"
605119,"5",717867,"Brian Anderson"
647351,"6",717867,"Abraham Toro"
649966,"7",717867,"Luis Urías"
668930,"8",717867,"Brice Turang"
686894,"9",717867,"Joey Wiemer"
680977,"1",717868,"Brendan Donovan"
502671,"2",717868,"Paul Goldschmidt"
669357,"3",717868,"Nolan Gorman"
571448,"4",717868,"Nolan Arenado"
575929,"5",717868,"Willson Contreras"
676475,"6",717868,"Alec Burleson"
657557,"7",717868,"Paul DeJong"
691023,"8",717868,"Jordan Walker"
669242,"9",717868,"Tommy Edman"
543760,"1",717868,"Marcus Semien"
608369,"2",717868,"Corey Seager"
663993,"3",717868,"Nathaniel Lowe"
666969,"4",717868,"Adolis García"
673962,"5",717868,"Josh Jung"
543257,"6",717868,"Robbie Grossman"
641598,"7",717868,"Mitch Garver"
677649,"8",717868,"Ezequiel Duran"
665750,"9",717868,"Leody Taveras"
664774,"1",717869,"LaMonte Wade Jr."
642731,"2",717869,"Thairo Estrada"
592626,"3",717869,"Joc Pederson"
605204,"4",717869,"J.D. Davis"
624424,"5",717869,"Michael Conforto"
571745,"6",717869,"Mitch Haniger"
573262,"7",717869,"Mike Yastrzemski"
672275,"8",717869,"Patrick Bailey"
543063,"9",717869,"Brandon Crawford"
453568,"1",717869,"Charlie Blackmon"
595777,"2",717869,"Jurickson Profar"
641857,"3",717869,"Ryan McMahon"
553869,"4",717869,"Elias Díaz"
545341,"5",717869,"Randal Grichuk"
666134,"6",717869,"Nolan Jones"
686668,"7",717869,"Brenton Doyle"
676701,"8",717869,"Alan Trejo"
678662,"9",717869,"Ezequiel Tovar"
663538,"1",717861,"Nico Hoerner"
621020,"2",717861,"Dansby Swanson"
664023,"3",717861,"Ian Happ"
673548,"4",717861,"Seiya Suzuki"
543228,"5",717861,"Yan Gomes"
665804,"6",717861,"Miguel Amaya"
643565,"7",717861,"Mike Tauchman"
621550,"8",717861,"Patrick Wisdom"
670223,"9",717861,"Matt Mervis"
621493,"1",717861,"Taylor Ward"
660271,"2",717861,"Shohei Ohtani"
545361,"3",717861,"Mike Trout"
543685,"4",717861,"Anthony Rendon"
642136,"5",717861,"Matt Thaiss"
592273,"6",717861,"Brandon Drury"
570482,"7",717861,"Gio Urshela"
666160,"8",717861,"Mickey Moniak"
650859,"9",717861,"Luis Rengifo"
641487,"1",717864,"J.P. Crawford"
677594,"2",717864,"Julio Rodríguez"
664034,"3",717864,"Ty France"
672284,"4",717864,"Jarred Kelenic"
606192,"5",717864,"Teoscar Hernández"
663728,"6",717864,"Cal Raleigh"
553993,"7",717864,"Eugenio Suárez"
645801,"8",717864,"Mike Ford"
543939,"9",717864,"Kolten Wong"
673490,"1",717864,"Ha-Seong Kim"
665487,"2",717864,"Fernando Tatis Jr."
665742,"3",717864,"Juan Soto"
592518,"4",717864,"Manny Machado"
596142,"5",717864,"Gary Sánchez"
630105,"6",717864,"Jake Cronenworth"
641525,"7",717864,"Brandon Dixon"
596059,"8",717864,"Rougned Odor"
543592,"9",717864,"Austin Nola"
676116,"1",717865,"Ryan Noda"
664913,"2",717865,"Seth Brown"
667670,"3",717865,"Brent Rooker"
657656,"4",717865,"Ramón Laureano"
607054,"5",717865,"Jace Peterson"
681146,"6",717865,"Jonah Bride"
668709,"7",717865,"JJ Bleday"
669127,"8",717865,"Shea Langeliers"
675656,"9",717865,"Kevin Smith"
457705,"1",717865,"Andrew McCutchen"
668804,"2",717865,"Bryan Reynolds"
656582,"3",717865,"Connor Joe"
467793,"4",717865,"Carlos Santana"
663647,"5",717865,"Ke'Bryan Hayes"
666801,"6",717865,"Rodolfo Castro"
664029,"7",717865,"Mark Mathias"
678225,"8",717865,"Ji Hwan Bae"
641511,"9",717865,"Jason Delay"
641487,"1",717863,"J.P. Crawford"
677594,"2",717863,"Julio Rodríguez"
664034,"3",717863,"Ty France"
663728,"4",717863,"Cal Raleigh"
606192,"5",717863,"Teoscar Hernández"
672284,"6",717863,"Jarred Kelenic"
553993,"7",717863,"Eugenio Suárez"
645801,"8",717863,"Mike Ford"
543939,"9",717863,"Kolten Wong"
665487,"1",717863,"Fernando Tatis Jr."
665742,"2",717863,"Juan Soto"
592518,"3",717863,"Manny Machado"
596142,"4",717863,"Gary Sánchez"
630105,"5",717863,"Jake Cronenworth"
572761,"6",717863,"Matt Carpenter"
673490,"7",717863,"Ha-Seong Kim"
663845,"8",717863,"Alfonso Rivas III"
663757,"9",717863,"Trent Grisham"
668472,"1",717860,"Nick Pratto"
686469,"2",717860,"Vinnie Pasquantino"
521692,"3",717860,"Salvador Perez"
669004,"4",717860,"MJ Melendez"
677951,"5",717860,"Bobby Witt Jr."
670032,"6",717860,"Nicky Lopez"
686681,"7",717860,"Michael Massey"
672580,"8",717860,"Maikel Garcia"
598265,"9",717860,"Jackie Bradley Jr."
650333,"1",717860,"Luis Arraez"
650559,"2",717860,"Bryan De La Cruz"
660821,"3",717860,"Jesús Sánchez"
493329,"4",717860,"Yuli Gurriel"
621563,"5",717860,"Joey Wendle"
516416,"6",717860,"Jean Segura"
542932,"7",717860,"Jon Berti"
607732,"8",717860,"Jacob Stallings"
641658,"9",717860,"Garrett Hampson"
593871,"1",717859,"Jorge Polanco"
666135,"2",717859,"Alex Kirilloff"
621043,"3",717859,"Carlos Correa"
663616,"4",717859,"Trevor Larnach"
456781,"5",717859,"Donovan Solano"
596146,"6",717859,"Max Kepler"
668904,"7",717859,"Royce Lewis"
650489,"8",717859,"Willi Castro"
680777,"9",717859,"Ryan Jeffers"
666139,"1",717859,"Josh Lowe"
677551,"2",717859,"Wander Franco"
668227,"3",717859,"Randy Arozarena"
670042,"4",717859,"Luke Raley"
670623,"5",717859,"Isaac Paredes"
670764,"6",717859,"Taylor Walls"
642350,"7",717859,"Jose Siri"
622534,"8",717859,"Manuel Margot"
642336,"9",717859,"Francisco Mejía"
606466,"1",717866,"Ketel Marte"
682998,"2",717866,"Corbin Carroll"
656896,"3",717866,"Emmanuel Rivera"
572233,"4",717866,"Christian Walker"
446334,"5",717866,"Evan Longoria"
656976,"6",717866,"Pavin Smith"
605113,"7",717866,"Nick Ahmed"
672515,"8",717866,"Gabriel Moreno"
664983,"9",717866,"Jake McCarthy"
657041,"1",717866,"Lane Thomas"
671277,"2",717866,"Luis García Jr."
600869,"3",717866,"Jeimer Candelario"
608841,"4",717866,"Joey Meneses"
572816,"5",717866,"Corey Dickerson"
642086,"6",717866,"Dominic Smith"
656180,"7",717866,"Riley Adams"
682928,"8",717866,"CJ Abrams"
669743,"9",717866,"Alex Call"
643289,"1",717856,"Mauricio Dubón"
514888,"2",717856,"Jose Altuve"
670541,"3",717856,"Yordan Alvarez"
663656,"4",717856,"Kyle Tucker"
547989,"5",717856,"José Abreu"
673237,"6",717856,"Yainer Diaz"
667452,"7",717856,"Corey Julks"
676801,"8",717856,"Chas McCormick"
666197,"9",717856,"Grae Kessinger"
543807,"1",717856,"George Springer"
666182,"2",717856,"Bo Bichette"
665489,"3",717856,"Vladimir Guerrero Jr."
474832,"4",717856,"Brandon Belt"
656305,"5",717856,"Matt Chapman"
662139,"6",717856,"Daulton Varsho"
593160,"7",717856,"Whit Merrifield"
595281,"8",717856,"Kevin Kiermaier"
623168,"9",717856,"Tyler Heineman"
657077,"1",717858,"Alex Verdugo"
807799,"2",717858,"Masataka Yoshida"
457759,"3",717858,"Justin Turner"
646240,"4",717858,"Rafael Devers"
671213,"5",717858,"Triston Casas"
571771,"6",717858,"Enrique Hernández"
680776,"7",717858,"Jarren Duran"
657136,"8",717858,"Connor Wong"
665839,"9",717858,"Enmanuel Valdez"
680757,"1",717858,"Steven Kwan"
642708,"2",717858,"Amed Rosario"
608070,"3",717858,"José Ramírez"
647304,"4",717858,"Josh Naylor"
605137,"5",717858,"Josh Bell"
665926,"6",717858,"Andrés Giménez"
686823,"7",717858,"Will Brennan"
572287,"8",717858,"Mike Zunino"
664702,"9",717858,"Myles Straw"
605141,"1",717853,"Mookie Betts"
518692,"2",717853,"Freddie Freeman"
669257,"3",717853,"Will Smith"
502110,"4",717853,"J.D. Martinez"
571970,"5",717853,"Max Muncy"
621035,"6",717853,"Chris Taylor"
678246,"7",717853,"Miguel Vargas"
676356,"8",717853,"Jonny DeLuca"
500743,"9",717853,"Miguel Rojas"
666181,"1",717853,"Will Benson"
680574,"2",717853,"Matt McLain"
663697,"3",717853,"Jonathan India"
682829,"4",717853,"Elly De La Cruz"
668715,"5",717853,"Spencer Steer"
663886,"6",717853,"Tyler Stephenson"
621028,"7",717853,"Kevin Newman"
656413,"8",717853,"Stuart Fairchild"
686759,"9",717853,"TJ Hopkins"
607043,"1",717850,"Brandon Nimmo"
643446,"2",717850,"Jeff McNeil"
596019,"3",717850,"Francisco Lindor"
624413,"4",717850,"Pete Alonso"
683146,"5",717850,"Brett Baty"
516782,"6",717850,"Starling Marte"
596129,"7",717850,"Daniel Vogelbach"
592192,"8",717850,"Mark Canha"
682626,"9",717850,"Francisco Alvarez"
660670,"1",717850,"Ronald Acuña Jr."
621566,"2",717850,"Matt Olson"
663586,"3",717850,"Austin Riley"
669221,"4",717850,"Sean Murphy"
592696,"5",717850,"Eddie Rosario"
645277,"6",717850,"Ozzie Albies"
542303,"7",717850,"Marcell Ozuna"
606115,"8",717850,"Orlando Arcia"
671739,"9",717850,"Michael Harris II"
624428,"1",717851,"Adam Frazier"
668939,"2",717851,"Adley Rutschman"
669720,"3",717851,"Austin Hays"
623993,"4",717851,"Anthony Santander"
543305,"5",717851,"Aaron Hicks"
683002,"6",717851,"Gunnar Henderson"
656811,"7",717851,"Ryan O'Hearn"
623507,"8",717851,"Josh Lester"
622761,"9",717851,"Jorge Mateo"
592885,"1",717851,"Christian Yelich"
642715,"2",717851,"Willy Adames"
642133,"3",717851,"Rowdy Tellez"
680911,"4",717851,"Owen Miller"
572138,"5",717851,"Jon Singleton"
605119,"6",717851,"Brian Anderson"
655316,"7",717851,"Andruw Monasterio"
605170,"8",717851,"Victor Caratini"
686894,"9",717851,"Joey Wiemer"
680977,"1",717854,"Brendan Donovan"
502671,"2",717854,"Paul Goldschmidt"
669357,"3",717854,"Nolan Gorman"
571448,"4",717854,"Nolan Arenado"
575929,"5",717854,"Willson Contreras"
676475,"6",717854,"Alec Burleson"
657557,"7",717854,"Paul DeJong"
691023,"8",717854,"Jordan Walker"
669242,"9",717854,"Tommy Edman"
543760,"1",717854,"Marcus Semien"
608369,"2",717854,"Corey Seager"
663993,"3",717854,"Nathaniel Lowe"
673962,"4",717854,"Josh Jung"
641680,"5",717854,"Jonah Heim"
608671,"6",717854,"Travis Jankowski"
543257,"7",717854,"Robbie Grossman"
669701,"8",717854,"Josh Smith"
506702,"9",717854,"Sandy León"
664774,"1",717852,"LaMonte Wade Jr."
642731,"2",717852,"Thairo Estrada"
592626,"3",717852,"Joc Pederson"
624424,"4",717852,"Michael Conforto"
571745,"5",717852,"Mitch Haniger"
573262,"6",717852,"Mike Yastrzemski"
666165,"7",717852,"Blake Sabol"
669477,"8",717852,"Casey Schmitt"
543063,"9",717852,"Brandon Crawford"
453568,"1",717852,"Charlie Blackmon"
595777,"2",717852,"Jurickson Profar"
641857,"3",717852,"Ryan McMahon"
545341,"4",717852,"Randal Grichuk"
519058,"5",717852,"Mike Moustakas"
666134,"6",717852,"Nolan Jones"
605612,"7",717852,"Harold Castro"
678662,"8",717852,"Ezequiel Tovar"
642851,"9",717852,"Austin Wynns"
663538,"1",717855,"Nico Hoerner"
621020,"2",717855,"Dansby Swanson"
664023,"3",717855,"Ian Happ"
673548,"4",717855,"Seiya Suzuki"
643565,"5",717855,"Mike Tauchman"
641820,"6",717855,"Trey Mancini"
665804,"7",717855,"Miguel Amaya"
670223,"8",717855,"Matt Mervis"
670156,"9",717855,"Miles Mastrobuoni"
666160,"1",717855,"Mickey Moniak"
660271,"2",717855,"Shohei Ohtani"
545361,"3",717855,"Mike Trout"
543685,"4",717855,"Anthony Rendon"
642136,"5",717855,"Matt Thaiss"
592273,"6",717855,"Brandon Drury"
665120,"7",717855,"Jared Walsh"
650859,"8",717855,"Luis Rengifo"
687263,"9",717855,"Zach Neto"
656716,"1",717862,"Zach McKinstry"
595879,"2",717862,"Javier Báez"
679529,"3",717862,"Spencer Torkelson"
665155,"4",717862,"Nick Maton"
606992,"5",717862,"Eric Haase"
668731,"6",717862,"Akil Baddoo"
570731,"7",717862,"Jonathan Schoop"
663527,"8",717862,"Tyler Nevin"
670097,"9",717862,"Zack Short"
656941,"1",717862,"Kyle Schwarber"
592206,"2",717862,"Nick Castellanos"
547180,"3",717862,"Bryce Harper"
607208,"4",717862,"Trea Turner"
592663,"5",717862,"J.T. Realmuto"
681082,"6",717862,"Bryson Stott"
669016,"7",717862,"Brandon Marsh"
665019,"8",717862,"Kody Clemens"
543281,"9",717862,"Josh Harrison"
640449,"1",717857,"Clint Frazier"
657757,"2",717857,"Gavin Sheets"
673357,"3",717857,"Luis Robert Jr."
650391,"4",717857,"Eloy Jiménez"
660162,"5",717857,"Yoán Moncada"
669394,"6",717857,"Jake Burger"
518735,"7",717857,"Yasmani Grandal"
663853,"8",717857,"Romy Gonzalez"
462101,"9",717857,"Elvis Andrus"
641432,"1",717857,"Willie Calhoun"
650402,"2",717857,"Gleyber Torres"
519203,"3",717857,"Anthony Rizzo"
518626,"4",717857,"Josh Donaldson"
641343,"5",717857,"Jake Bauers"
643396,"6",717857,"Isiah Kiner-Falefa"
641856,"7",717857,"Billy McKinney"
624431,"8",717857,"Jose Trevino"
683011,"9",717857,"Anthony Volpe"
605141,"1",717844,"Mookie Betts"
518692,"2",717844,"Freddie Freeman"
502110,"3",717844,"J.D. Martinez"
571970,"4",717844,"Max Muncy"
444482,"5",717844,"David Peralta"
678246,"6",717844,"Miguel Vargas"
621035,"7",717844,"Chris Taylor"
681546,"8",717844,"James Outman"
605131,"9",717844,"Austin Barnes"
621028,"1",717844,"Kevin Newman"
680574,"2",717844,"Matt McLain"
663697,"3",717844,"Jonathan India"
682829,"4",717844,"Elly De La Cruz"
668715,"5",717844,"Spencer Steer"
663886,"6",717844,"Tyler Stephenson"
686759,"7",717844,"TJ Hopkins"
676480,"8",717844,"Jose Barrero"
592200,"9",717844,"Curt Casali"
650489,"1",717845,"Willi Castro"
666135,"2",717845,"Alex Kirilloff"
593871,"3",717845,"Jorge Polanco"
621043,"4",717845,"Carlos Correa"
663616,"5",717845,"Trevor Larnach"
668904,"6",717845,"Royce Lewis"
596146,"7",717845,"Max Kepler"
543877,"8",717845,"Christian Vázquez"
572191,"9",717845,"Michael A. Taylor"
666139,"1",717845,"Josh Lowe"
677551,"2",717845,"Wander Franco"
668227,"3",717845,"Randy Arozarena"
670042,"4",717845,"Luke Raley"
623912,"5",717845,"Harold Ramírez"
670623,"6",717845,"Isaac Paredes"
670764,"7",717845,"Taylor Walls"
542194,"8",717845,"Christian Bethancourt"
622534,"9",717845,"Manuel Margot"
624428,"1",717849,"Adam Frazier"
668939,"2",717849,"Adley Rutschman"
623993,"3",717849,"Anthony Santander"
669720,"4",717849,"Austin Hays"
683002,"5",717849,"Gunnar Henderson"
663624,"6",717849,"Ryan Mountcastle"
656811,"7",717849,"Ryan O'Hearn"
602104,"8",717849,"Ramón Urías"
543510,"9",717849,"James McCann"
592885,"1",717849,"Christian Yelich"
642715,"2",717849,"Willy Adames"
642133,"3",717849,"Rowdy Tellez"
661388,"4",717849,"William Contreras"
680911,"5",717849,"Owen Miller"
572138,"6",717849,"Jon Singleton"
605119,"7",717849,"Brian Anderson"
649966,"8",717849,"Luis Urías"
686894,"9",717849,"Joey Wiemer"
664774,"1",717846,"LaMonte Wade Jr."
642731,"2",717846,"Thairo Estrada"
592626,"3",717846,"Joc Pederson"
605204,"4",717846,"J.D. Davis"
624424,"5",717846,"Michael Conforto"
571745,"6",717846,"Mitch Haniger"
666165,"7",717846,"Blake Sabol"
596103,"8",717846,"Austin Slater"
669477,"9",717846,"Casey Schmitt"
453568,"1",717846,"Charlie Blackmon"
595777,"2",717846,"Jurickson Profar"
641857,"3",717846,"Ryan McMahon"
553869,"4",717846,"Elias Díaz"
545341,"5",717846,"Randal Grichuk"
666134,"6",717846,"Nolan Jones"
678662,"7",717846,"Ezequiel Tovar"
605612,"8",717846,"Harold Castro"
686668,"9",717846,"Brenton Doyle"
641313,"1",717848,"Tim Anderson"
643217,"2",717848,"Andrew Benintendi"
673357,"3",717848,"Luis Robert Jr."
650391,"4",717848,"Eloy Jiménez"
660162,"5",717848,"Yoán Moncada"
683734,"6",717848,"Andrew Vaughn"
669394,"7",717848,"Jake Burger"
663853,"8",717848,"Romy Gonzalez"
664874,"9",717848,"Seby Zavala"
641432,"1",717848,"Willie Calhoun"
650402,"2",717848,"Gleyber Torres"
519203,"3",717848,"Anthony Rizzo"
519317,"4",717848,"Giancarlo Stanton"
641343,"5",717848,"Jake Bauers"
518934,"6",717848,"DJ LeMahieu"
665828,"7",717848,"Oswaldo Cabrera"
641856,"8",717848,"Billy McKinney"
543309,"9",717848,"Kyle Higashioka"
665161,"1",717843,"Jeremy Peña"
514888,"2",717843,"Jose Altuve"
670541,"3",717843,"Yordan Alvarez"
608324,"4",717843,"Alex Bregman"
663656,"5",717843,"Kyle Tucker"
547989,"6",717843,"José Abreu"
676801,"7",717843,"Chas McCormick"
676694,"8",717843,"Jake Meyers"
455117,"9",717843,"Martín Maldonado"
543807,"1",717843,"George Springer"
666182,"2",717843,"Bo Bichette"
665489,"3",717843,"Vladimir Guerrero Jr."
656305,"4",717843,"Matt Chapman"
672386,"5",717843,"Alejandro Kirk"
474832,"6",717843,"Brandon Belt"
593160,"7",717843,"Whit Merrifield"
669289,"8",717843,"Santiago Espinal"
595281,"9",717843,"Kevin Kiermaier"
680776,"1",717842,"Jarren Duran"
807799,"2",717842,"Masataka Yoshida"
457759,"3",717842,"Justin Turner"
646240,"4",717842,"Rafael Devers"
671213,"5",717842,"Triston Casas"
608701,"6",717842,"Rob Refsnyder"
624414,"7",717842,"Christian Arroyo"
624512,"8",717842,"Reese McGuire"
571771,"9",717842,"Enrique Hernández"
680757,"1",717842,"Steven Kwan"
