"id","batting_order","game_pk","fullName"
663837,"1",718776,"Matt Vierling"
595879,"2",718776,"Javier Báez"
682985,"3",718776,"Riley Greene"
606992,"4",718776,"Eric Haase"
679529,"5",718776,"Spencer Torkelson"
640457,"6",718776,"Austin Meadows"
408234,"7",718776,"Miguel Cabrera"
570731,"8",718776,"Jonathan Schoop"
668952,"9",718776,"Ryan Kreidler"
650490,"1",718776,"Yandy Díaz"
677551,"2",718776,"Wander Franco"
670623,"3",718776,"Isaac Paredes"
668227,"4",718776,"Randy Arozarena"
623912,"5",718776,"Harold Ramírez"
622534,"6",718776,"Manuel Margot"
664040,"7",718776,"Brandon Lowe"
542194,"8",718776,"Christian Bethancourt"
642350,"9",718776,"Jose Siri"
607208,"1",718779,"Trea Turner"
656941,"2",718779,"Kyle Schwarber"
592663,"3",718779,"J.T. Realmuto"
669742,"4",718779,"Darick Hall"
592206,"5",718779,"Nick Castellanos"
681082,"6",718779,"Bryson Stott"
664761,"7",718779,"Alec Bohm"
595909,"8",718779,"Jake Cave"
669016,"9",718779,"Brandon Marsh"
543760,"1",718779,"Marcus Semien"
608369,"2",718779,"Corey Seager"
663993,"3",718779,"Nathaniel Lowe"
666969,"4",718779,"Adolis García"
673962,"5",718779,"Josh Jung"
641680,"6",718779,"Jonah Heim"
543257,"7",718779,"Robbie Grossman"
543543,"8",718779,"Brad Miller"
669701,"9",718779,"Josh Smith"
665833,"1",718773,"Oneil Cruz"
668804,"2",718773,"Bryan Reynolds"
457705,"3",718773,"Andrew McCutchen"
467793,"4",718773,"Carlos Santana"
675986,"5",718773,"Canaan Smith-Njigba"
663647,"6",718773,"Ke'Bryan Hayes"
669261,"7",718773,"Jack Suwinski"
678225,"8",718773,"Ji Hwan Bae"
595978,"9",718773,"Austin Hedges"
663697,"1",718773,"Jonathan India"
670770,"2",718773,"TJ Friedl"
641584,"3",718773,"Jake Fraley"
663886,"4",718773,"Tyler Stephenson"
613564,"5",718773,"Jason Vosler"
571976,"6",718773,"Wil Myers"
668715,"7",718773,"Spencer Steer"
666181,"8",718773,"Will Benson"
676480,"9",718773,"Jose Barrero"
543807,"1",718772,"George Springer"
666182,"2",718772,"Bo Bichette"
665489,"3",718772,"Vladimir Guerrero Jr."
662139,"4",718772,"Daulton Varsho"
672386,"5",718772,"Alejandro Kirk"
474832,"6",718772,"Brandon Belt"
656305,"7",718772,"Matt Chapman"
593160,"8",718772,"Whit Merrifield"
595281,"9",718772,"Kevin Kiermaier"
680977,"1",718772,"Brendan Donovan"
663457,"2",718772,"Lars Nootbaar"
502671,"3",718772,"Paul Goldschmidt"
571448,"4",718772,"Nolan Arenado"
575929,"5",718772,"Willson Contreras"
641933,"6",718772,"Tyler O'Neill"
669357,"7",718772,"Nolan Gorman"
691023,"8",718772,"Jordan Walker"
669242,"9",718772,"Tommy Edman"
596146,"1",718775,"Max Kepler"
621043,"2",718775,"Carlos Correa"
621439,"3",718775,"Byron Buxton"
663616,"4",718775,"Trevor Larnach"
669304,"5",718775,"Jose Miranda"
624503,"6",718775,"Nick Gordon"
608336,"7",718775,"Joey Gallo"
543877,"8",718775,"Christian Vázquez"
572191,"9",718775,"Michael A. Taylor"
677951,"1",718775,"Bobby Witt Jr."
669004,"2",718775,"MJ Melendez"
521692,"3",718775,"Salvador Perez"
686469,"4",718775,"Vinnie Pasquantino"
614177,"5",718775,"Franmil Reyes"
686681,"6",718775,"Michael Massey"
641531,"7",718775,"Hunter Dozier"
664728,"8",718775,"Kyle Isbel"
658668,"9",718775,"Edward Olivares"
607043,"1",718774,"Brandon Nimmo"
516782,"2",718774,"Starling Marte"
596019,"3",718774,"Francisco Lindor"
624413,"4",718774,"Pete Alonso"
643446,"5",718774,"Jeff McNeil"
592192,"6",718774,"Mark Canha"
596129,"7",718774,"Daniel Vogelbach"
500871,"8",718774,"Eduardo Escobar"
553882,"9",718774,"Omar Narváez"
650333,"1",718774,"Luis Arraez"
516416,"2",718774,"Jean Segura"
643265,"3",718774,"Garrett Cooper"
665862,"4",718774,"Jazz Chisholm Jr."
624585,"5",718774,"Jorge Soler"
541645,"6",718774,"Avisaíl García"
650559,"7",718774,"Bryan De La Cruz"
607732,"8",718774,"Jacob Stallings"
621563,"9",718774,"Joey Wendle"
641313,"1",718768,"Tim Anderson"
673357,"2",718768,"Luis Robert Jr."
683734,"3",718768,"Andrew Vaughn"
650391,"4",718768,"Eloy Jiménez"
660162,"5",718768,"Yoán Moncada"
643217,"6",718768,"Andrew Benintendi"
518735,"7",718768,"Yasmani Grandal"
462101,"8",718768,"Elvis Andrus"
663853,"9",718768,"Romy Gonzalez"
665161,"1",718768,"Jeremy Peña"
608324,"2",718768,"Alex Bregman"
670541,"3",718768,"Yordan Alvarez"
547989,"4",718768,"José Abreu"
663656,"5",718768,"Kyle Tucker"
673237,"6",718768,"Yainer Diaz"
676694,"7",718768,"Jake Meyers"
455117,"8",718768,"Martín Maldonado"
643289,"9",718768,"Mauricio Dubón"
602074,"1",718778,"Yonathan Daza"
592178,"2",718778,"Kris Bryant"
453568,"3",718778,"Charlie Blackmon"
543068,"4",718778,"C.J. Cron"
660707,"5",718778,"Elehuris Montero"
641857,"6",718778,"Ryan McMahon"
553869,"7",718778,"Elias Díaz"
605612,"8",718778,"Harold Castro"
678662,"9",718778,"Ezequiel Tovar"
663757,"1",718778,"Trent Grisham"
665742,"2",718778,"Juan Soto"
592518,"3",718778,"Manny Machado"
593428,"4",718778,"Xander Bogaerts"
630105,"5",718778,"Jake Cronenworth"
572761,"6",718778,"Matt Carpenter"
543592,"7",718778,"Austin Nola"
673490,"8",718778,"Ha-Seong Kim"
621311,"9",718778,"David Dahl"
621493,"1",718769,"Taylor Ward"
545361,"2",718769,"Mike Trout"
660271,"3",718769,"Shohei Ohtani"
543685,"4",718769,"Anthony Rendon"
592669,"5",718769,"Hunter Renfroe"
650859,"6",718769,"Luis Rengifo"
592273,"7",718769,"Brandon Drury"
570482,"8",718769,"Gio Urshela"
681351,"9",718769,"Logan O'Hoppe"
643393,"1",718769,"Tony Kemp"
668843,"2",718769,"Conner Capel"
649557,"3",718769,"Aledmys Díaz"
664913,"4",718769,"Seth Brown"
542583,"5",718769,"Jesús Aguilar"
657656,"6",718769,"Ramón Laureano"
607054,"7",718769,"Jace Peterson"
669127,"8",718769,"Shea Langeliers"
665923,"9",718769,"Esteury Ruiz"
641786,"1",718770,"Kyle Lewis"
606466,"2",718770,"Ketel Marte"
666971,"3",718770,"Lourdes Gurriel Jr."
572233,"4",718770,"Christian Walker"
446334,"5",718770,"Evan Longoria"
605113,"6",718770,"Nick Ahmed"
682998,"7",718770,"Corbin Carroll"
672515,"8",718770,"Gabriel Moreno"
664983,"9",718770,"Jake McCarthy"
605141,"1",718770,"Mookie Betts"
518692,"2",718770,"Freddie Freeman"
669257,"3",718770,"Will Smith"
571970,"4",718770,"Max Muncy"
502110,"5",718770,"J.D. Martinez"
444482,"6",718770,"David Peralta"
678246,"7",718770,"Miguel Vargas"
681546,"8",718770,"James Outman"
500743,"9",718770,"Miguel Rojas"
680757,"1",718767,"Steven Kwan"
642708,"2",718767,"Amed Rosario"
608070,"3",718767,"José Ramírez"
605137,"4",718767,"Josh Bell"
647304,"5",718767,"Josh Naylor"
665926,"6",718767,"Andrés Giménez"
686823,"7",718767,"Will Brennan"
572287,"8",718767,"Mike Zunino"
664702,"9",718767,"Myles Straw"
677594,"1",718767,"Julio Rodríguez"
543939,"2",718767,"Kolten Wong"
664034,"3",718767,"Ty France"
606192,"4",718767,"Teoscar Hernández"
663728,"5",718767,"Cal Raleigh"
553993,"6",718767,"Eugenio Suárez"
672284,"7",718767,"Jarred Kelenic"
600303,"8",718767,"Tommy La Stella"
641487,"9",718767,"J.P. Crawford"
607043,"1",718771,"Brandon Nimmo"
516782,"2",718771,"Starling Marte"
596019,"3",718771,"Francisco Lindor"
624413,"4",718771,"Pete Alonso"
592192,"5",718771,"Mark Canha"
643446,"6",718771,"Jeff McNeil"
500871,"7",718771,"Eduardo Escobar"
502054,"8",718771,"Tommy Pham"
621512,"9",718771,"Tomás Nido"
650333,"1",718771,"Luis Arraez"
516416,"2",718771,"Jean Segura"
643265,"3",718771,"Garrett Cooper"
665862,"4",718771,"Jazz Chisholm Jr."
624585,"5",718771,"Jorge Soler"
541645,"6",718771,"Avisaíl García"
493329,"7",718771,"Yuli Gurriel"
663743,"8",718771,"Nick Fortes"
542932,"9",718771,"Jon Berti"
641313,"1",718764,"Tim Anderson"
673357,"2",718764,"Luis Robert Jr."
643217,"3",718764,"Andrew Benintendi"
650391,"4",718764,"Eloy Jiménez"
660162,"5",718764,"Yoán Moncada"
657757,"6",718764,"Gavin Sheets"
518735,"7",718764,"Yasmani Grandal"
693049,"8",718764,"Oscar Colás"
462101,"9",718764,"Elvis Andrus"
665161,"1",718764,"Jeremy Peña"
608324,"2",718764,"Alex Bregman"
670541,"3",718764,"Yordan Alvarez"
547989,"4",718764,"José Abreu"
663656,"5",718764,"Kyle Tucker"
667452,"6",718764,"Corey Julks"
682073,"7",718764,"David Hensley"
676694,"8",718764,"Jake Meyers"
455117,"9",718764,"Martín Maldonado"
602074,"1",718766,"Yonathan Daza"
592178,"2",718766,"Kris Bryant"
453568,"3",718766,"Charlie Blackmon"
543068,"4",718766,"C.J. Cron"
641857,"5",718766,"Ryan McMahon"
660707,"6",718766,"Elehuris Montero"
553869,"7",718766,"Elias Díaz"
605612,"8",718766,"Harold Castro"
678662,"9",718766,"Ezequiel Tovar"
593428,"1",718766,"Xander Bogaerts"
665742,"2",718766,"Juan Soto"
592518,"3",718766,"Manny Machado"
443558,"4",718766,"Nelson Cruz"
630105,"5",718766,"Jake Cronenworth"
543592,"6",718766,"Austin Nola"
673490,"7",718766,"Ha-Seong Kim"
663757,"8",718766,"Trent Grisham"
640492,"9",718766,"José Azocar"
668942,"1",718765,"Josh Rojas"
606466,"2",718765,"Ketel Marte"
666971,"3",718765,"Lourdes Gurriel Jr."
572233,"4",718765,"Christian Walker"
682998,"5",718765,"Corbin Carroll"
672515,"6",718765,"Gabriel Moreno"
664983,"7",718765,"Jake McCarthy"
677950,"8",718765,"Alek Thomas"
672695,"9",718765,"Geraldo Perdomo"
605141,"1",718765,"Mookie Betts"
518692,"2",718765,"Freddie Freeman"
669257,"3",718765,"Will Smith"
571970,"4",718765,"Max Muncy"
502110,"5",718765,"J.D. Martinez"
444482,"6",718765,"David Peralta"
678246,"7",718765,"Miguel Vargas"
681546,"8",718765,"James Outman"
500743,"9",718765,"Miguel Rojas"
680757,"1",718763,"Steven Kwan"
642708,"2",718763,"Amed Rosario"
608070,"3",718763,"José Ramírez"
605137,"4",718763,"Josh Bell"
647304,"5",718763,"Josh Naylor"
660757,"6",718763,"Oscar Gonzalez"
665926,"7",718763,"Andrés Giménez"
572287,"8",718763,"Mike Zunino"
664702,"9",718763,"Myles Straw"
677594,"1",718763,"Julio Rodríguez"
543939,"2",718763,"Kolten Wong"
664034,"3",718763,"Ty France"
606192,"4",718763,"Teoscar Hernández"
663728,"5",718763,"Cal Raleigh"
553993,"6",718763,"Eugenio Suárez"
672284,"7",718763,"Jarred Kelenic"
669450,"8",718763,"Cooper Hummel"
641487,"9",718763,"J.P. Crawford"
641313,"1",718760,"Tim Anderson"
673357,"2",718760,"Luis Robert Jr."
643217,"3",718760,"Andrew Benintendi"
650391,"4",718760,"Eloy Jiménez"
660162,"5",718760,"Yoán Moncada"
683734,"6",718760,"Andrew Vaughn"
693049,"7",718760,"Oscar Colás"
462101,"8",718760,"Elvis Andrus"
664874,"9",718760,"Seby Zavala"
665161,"1",718760,"Jeremy Peña"
608324,"2",718760,"Alex Bregman"
670541,"3",718760,"Yordan Alvarez"
547989,"4",718760,"José Abreu"
663656,"5",718760,"Kyle Tucker"
676801,"6",718760,"Chas McCormick"
682073,"7",718760,"David Hensley"
673237,"8",718760,"Yainer Diaz"
667452,"9",718760,"Corey Julks"
543807,"1",718759,"George Springer"
666182,"2",718759,"Bo Bichette"
665489,"3",718759,"Vladimir Guerrero Jr."
662139,"4",718759,"Daulton Varsho"
656305,"5",718759,"Matt Chapman"
474832,"6",718759,"Brandon Belt"
643376,"7",718759,"Danny Jansen"
624415,"8",718759,"Cavan Biggio"
595281,"9",718759,"Kevin Kiermaier"
680977,"1",718759,"Brendan Donovan"
676475,"2",718759,"Alec Burleson"
502671,"3",718759,"Paul Goldschmidt"
571448,"4",718759,"Nolan Arenado"
669357,"5",718759,"Nolan Gorman"
641933,"6",718759,"Tyler O'Neill"
691023,"7",718759,"Jordan Walker"
668800,"8",718759,"Andrew Knizner"
669242,"9",718759,"Tommy Edman"
670712,"1",718758,"Mike Brosseau"
642715,"2",718758,"Willy Adames"
592885,"3",718758,"Christian Yelich"
661388,"4",718758,"William Contreras"
572228,"5",718758,"Luke Voit"
642133,"6",718758,"Rowdy Tellez"
605119,"7",718758,"Brian Anderson"
680911,"8",718758,"Owen Miller"
686894,"9",718758,"Joey Wiemer"
663538,"1",718758,"Nico Hoerner"
621020,"2",718758,"Dansby Swanson"
664023,"3",718758,"Ian Happ"
641355,"4",718758,"Cody Bellinger"
641820,"5",718758,"Trey Mancini"
621458,"6",718758,"Edwin Ríos"
543333,"7",718758,"Eric Hosmer"
663611,"8",718758,"Nick Madrigal"
571466,"9",718758,"Tucker Barnhart"
607208,"1",718752,"Trea Turner"
656941,"2",718752,"Kyle Schwarber"
592663,"3",718752,"J.T. Realmuto"
669742,"4",718752,"Darick Hall"
592206,"5",718752,"Nick Castellanos"
681082,"6",718752,"Bryson Stott"
664761,"7",718752,"Alec Bohm"
595909,"8",718752,"Jake Cave"
669016,"9",718752,"Brandon Marsh"
543760,"1",718752,"Marcus Semien"
608369,"2",718752,"Corey Seager"
663993,"3",718752,"Nathaniel Lowe"
666969,"4",718752,"Adolis García"
673962,"5",718752,"Josh Jung"
543257,"6",718752,"Robbie Grossman"
641598,"7",718752,"Mitch Garver"
543543,"8",718752,"Brad Miller"
669701,"9",718752,"Josh Smith"
660670,"1",718753,"Ronald Acuña Jr."
621566,"2",718753,"Matt Olson"
663586,"3",718753,"Austin Riley"
645277,"4",718753,"Ozzie Albies"
671739,"5",718753,"Michael Harris II"
518595,"6",718753,"Travis d'Arnaud"
592696,"7",718753,"Eddie Rosario"
542303,"8",718753,"Marcell Ozuna"
606115,"9",718753,"Orlando Arcia"
671277,"1",718753,"Luis García Jr."
608841,"2",718753,"Joey Meneses"
642086,"3",718753,"Dominic Smith"
660688,"4",718753,"Keibert Ruiz"
572816,"5",718753,"Corey Dickerson"
600869,"6",718753,"Jeimer Candelario"
657041,"7",718753,"Lane Thomas"
682928,"8",718753,"CJ Abrams"
645302,"9",718753,"Victor Robles"
664774,"1",718762,"LaMonte Wade Jr."
624424,"2",718762,"Michael Conforto"
642731,"3",718762,"Thairo Estrada"
592626,"4",718762,"Joc Pederson"
573262,"5",718762,"Mike Yastrzemski"
681584,"6",718762,"David Villar"
543063,"7",718762,"Brandon Crawford"
666165,"8",718762,"Blake Sabol"
547379,"9",718762,"Roberto Pérez"
518934,"1",718762,"DJ LeMahieu"
592450,"2",718762,"Aaron Judge"
519203,"3",718762,"Anthony Rizzo"
519317,"4",718762,"Giancarlo Stanton"
518626,"5",718762,"Josh Donaldson"
650402,"6",718762,"Gleyber Torres"
665828,"7",718762,"Oswaldo Cabrera"
624431,"8",718762,"Jose Trevino"
683011,"9",718762,"Anthony Volpe"
621493,"1",718757,"Taylor Ward"
545361,"2",718757,"Mike Trout"
660271,"3",718757,"Shohei Ohtani"
543685,"4",718757,"Anthony Rendon"
592669,"5",718757,"Hunter Renfroe"
571875,"6",718757,"Jake Lamb"
650859,"7",718757,"Luis Rengifo"
570482,"8",718757,"Gio Urshela"
681351,"9",718757,"Logan O'Hoppe"
665923,"1",718757,"Esteury Ruiz"
649557,"2",718757,"Aledmys Díaz"
664913,"3",718757,"Seth Brown"
542583,"4",718757,"Jesús Aguilar"
667670,"5",718757,"Brent Rooker"
657656,"6",718757,"Ramón Laureano"
669127,"7",718757,"Shea Langeliers"
643393,"8",718757,"Tony Kemp"
669397,"9",718757,"Nick Allen"
602104,"1",718761,"Ramón Urías"
668939,"2",718761,"Adley Rutschman"
663624,"3",718761,"Ryan Mountcastle"
623993,"4",718761,"Anthony Santander"
669720,"5",718761,"Austin Hays"
683002,"6",718761,"Gunnar Henderson"
622761,"7",718761,"Jorge Mateo"
656775,"8",718761,"Cedric Mullins"
663630,"9",718761,"Ryan McKenna"
657077,"1",718761,"Alex Verdugo"
646240,"2",718761,"Rafael Devers"
457759,"3",718761,"Justin Turner"
807799,"4",718761,"Masataka Yoshida"
594807,"5",718761,"Adam Duvall"
671213,"6",718761,"Triston Casas"
624414,"7",718761,"Christian Arroyo"
624512,"8",718761,"Reese McGuire"
571771,"9",718761,"Enrique Hernández"
663647,"1",718756,"Ke'Bryan Hayes"
668804,"2",718756,"Bryan Reynolds"
457705,"3",718756,"Andrew McCutchen"
467793,"4",718756,"Carlos Santana"
656582,"5",718756,"Connor Joe"
665833,"6",718756,"Oneil Cruz"
666801,"7",718756,"Rodolfo Castro"
678225,"8",718756,"Ji Hwan Bae"
595978,"9",718756,"Austin Hedges"
663697,"1",718756,"Jonathan India"
668715,"2",718756,"Spencer Steer"
571976,"3",718756,"Wil Myers"
663886,"4",718756,"Tyler Stephenson"
621028,"5",718756,"Kevin Newman"
656413,"6",718756,"Stuart Fairchild"
592200,"7",718756,"Curt Casali"
676480,"8",718756,"Jose Barrero"
670770,"9",718756,"TJ Friedl"
665155,"1",718754,"Nick Maton"
682985,"2",718754,"Riley Greene"
595879,"3",718754,"Javier Báez"
681481,"4",718754,"Kerry Carpenter"
640457,"5",718754,"Austin Meadows"
679529,"6",718754,"Spencer Torkelson"
408234,"7",718754,"Miguel Cabrera"
656716,"8",718754,"Zach McKinstry"
606992,"9",718754,"Eric Haase"
650490,"1",718754,"Yandy Díaz"
664040,"2",718754,"Brandon Lowe"
668227,"3",718754,"Randy Arozarena"
677551,"4",718754,"Wander Franco"
670042,"5",718754,"Luke Raley"
642350,"6",718754,"Jose Siri"
670764,"7",718754,"Taylor Walls"
666139,"8",718754,"Josh Lowe"
642336,"9",718754,"Francisco Mejía"
596146,"1",718751,"Max Kepler"
621043,"2",718751,"Carlos Correa"
621439,"3",718751,"Byron Buxton"
663616,"4",718751,"Trevor Larnach"
669304,"5",718751,"Jose Miranda"
624503,"6",718751,"Nick Gordon"
608336,"7",718751,"Joey Gallo"
543877,"8",718751,"Christian Vázquez"
572191,"9",718751,"Michael A. Taylor"
677951,"1",718751,"Bobby Witt Jr."
669004,"2",718751,"MJ Melendez"
521692,"3",718751,"Salvador Perez"
686469,"4",718751,"Vinnie Pasquantino"
614177,"5",718751,"Franmil Reyes"
641531,"6",718751,"Hunter Dozier"
664728,"7",718751,"Kyle Isbel"
681987,"8",718751,"Nate Eaton"
670032,"9",718751,"Nicky Lopez"
607043,"1",718755,"Brandon Nimmo"
596019,"2",718755,"Francisco Lindor"
643446,"3",718755,"Jeff McNeil"
624413,"4",718755,"Pete Alonso"
596129,"5",718755,"Daniel Vogelbach"
592192,"6",718755,"Mark Canha"
641645,"7",718755,"Luis Guillorme"
500871,"8",718755,"Eduardo Escobar"
553882,"9",718755,"Omar Narváez"
650333,"1",718755,"Luis Arraez"
624585,"2",718755,"Jorge Soler"
643265,"3",718755,"Garrett Cooper"
665862,"4",718755,"Jazz Chisholm Jr."
650559,"5",718755,"Bryan De La Cruz"
516416,"6",718755,"Jean Segura"
660821,"7",718755,"Jesús Sánchez"
663743,"8",718755,"Nick Fortes"
621563,"9",718755,"Joey Wendle"
602074,"1",718750,"Yonathan Daza"
592178,"2",718750,"Kris Bryant"
453568,"3",718750,"Charlie Blackmon"
543068,"4",718750,"C.J. Cron"
641857,"5",718750,"Ryan McMahon"
660707,"6",718750,"Elehuris Montero"
519058,"7",718750,"Mike Moustakas"
553869,"8",718750,"Elias Díaz"
678662,"9",718750,"Ezequiel Tovar"
663757,"1",718750,"Trent Grisham"
592518,"2",718750,"Manny Machado"
665742,"3",718750,"Juan Soto"
593428,"4",718750,"Xander Bogaerts"
630105,"5",718750,"Jake Cronenworth"
572761,"6",718750,"Matt Carpenter"
669134,"7",718750,"Luis Campusano"
596059,"8",718750,"Rougned Odor"
621311,"9",718750,"David Dahl"
641786,"1",718749,"Kyle Lewis"
606466,"2",718749,"Ketel Marte"
666971,"3",718749,"Lourdes Gurriel Jr."
572233,"4",718749,"Christian Walker"
446334,"5",718749,"Evan Longoria"
682998,"6",718749,"Corbin Carroll"
605113,"7",718749,"Nick Ahmed"
672515,"8",718749,"Gabriel Moreno"
677950,"9",718749,"Alek Thomas"
605141,"1",718749,"Mookie Betts"
518692,"2",718749,"Freddie Freeman"
502110,"3",718749,"J.D. Martinez"
571970,"4",718749,"Max Muncy"
621035,"5",718749,"Chris Taylor"
678246,"6",718749,"Miguel Vargas"
572204,"7",718749,"Trayce Thompson"
500743,"8",718749,"Miguel Rojas"
605131,"9",718749,"Austin Barnes"
680757,"1",718746,"Steven Kwan"
642708,"2",718746,"Amed Rosario"
608070,"3",718746,"José Ramírez"
605137,"4",718746,"Josh Bell"
647304,"5",718746,"Josh Naylor"
660757,"6",718746,"Oscar Gonzalez"
665926,"7",718746,"Andrés Giménez"
664702,"8",718746,"Myles Straw"
595956,"9",718746,"Cam Gallagher"
677594,"1",718746,"Julio Rodríguez"
543939,"2",718746,"Kolten Wong"
664034,"3",718746,"Ty France"
553993,"4",718746,"Eugenio Suárez"
672284,"5",718746,"Jarred Kelenic"
606192,"6",718746,"Teoscar Hernández"
600303,"7",718746,"Tommy La Stella"
608596,"8",718746,"Tom Murphy"
641487,"9",718746,"J.P. Crawford"
663837,"1",718742,"Matt Vierling"
682985,"2",718742,"Riley Greene"
595879,"3",718742,"Javier Báez"
640457,"4",718742,"Austin Meadows"
679529,"5",718742,"Spencer Torkelson"
665155,"6",718742,"Nick Maton"
408234,"7",718742,"Miguel Cabrera"
570731,"8",718742,"Jonathan Schoop"
668670,"9",718742,"Jake Rogers"
650490,"1",718742,"Yandy Díaz"
677551,"2",718742,"Wander Franco"
670623,"3",718742,"Isaac Paredes"
668227,"4",718742,"Randy Arozarena"
623912,"5",718742,"Harold Ramírez"
622534,"6",718742,"Manuel Margot"
642350,"7",718742,"Jose Siri"
542194,"8",718742,"Christian Bethancourt"
670764,"9",718742,"Taylor Walls"
656775,"1",718748,"Cedric Mullins"
668939,"2",718748,"Adley Rutschman"
623993,"3",718748,"Anthony Santander"
663624,"4",718748,"Ryan Mountcastle"
683002,"5",718748,"Gunnar Henderson"
679631,"6",718748,"Terrin Vavra"
669720,"7",718748,"Austin Hays"
624428,"8",718748,"Adam Frazier"
602104,"9",718748,"Ramón Urías"
608701,"1",718748,"Rob Refsnyder"
646240,"2",718748,"Rafael Devers"
457759,"3",718748,"Justin Turner"
807799,"4",718748,"Masataka Yoshida"
594807,"5",718748,"Adam Duvall"
657077,"6",718748,"Alex Verdugo"
624414,"7",718748,"Christian Arroyo"
571771,"8",718748,"Enrique Hernández"
657136,"9",718748,"Connor Wong"
660670,"1",718743,"Ronald Acuña Jr."
621566,"2",718743,"Matt Olson"
663586,"3",718743,"Austin Riley"
645277,"4",718743,"Ozzie Albies"
518595,"5",718743,"Travis d'Arnaud"
542303,"6",718743,"Marcell Ozuna"
671739,"7",718743,"Michael Harris II"
669221,"8",718743,"Sean Murphy"
606115,"9",718743,"Orlando Arcia"
657041,"1",718743,"Lane Thomas"
608841,"2",718743,"Joey Meneses"
600869,"3",718743,"Jeimer Candelario"
642086,"4",718743,"Dominic Smith"
660688,"5",718743,"Keibert Ruiz"
669743,"6",718743,"Alex Call"
545121,"7",718743,"Ildemaro Vargas"
671277,"8",718743,"Luis García Jr."
645302,"9",718743,"Victor Robles"
664774,"1",718747,"LaMonte Wade Jr."
624424,"2",718747,"Michael Conforto"
605204,"3",718747,"J.D. Davis"
592626,"4",718747,"Joc Pederson"
573262,"5",718747,"Mike Yastrzemski"
681584,"6",718747,"David Villar"
543063,"7",718747,"Brandon Crawford"
666165,"8",718747,"Blake Sabol"
642731,"9",718747,"Thairo Estrada"
650402,"1",718747,"Gleyber Torres"
592450,"2",718747,"Aaron Judge"
519203,"3",718747,"Anthony Rizzo"
519317,"4",718747,"Giancarlo Stanton"
518626,"5",718747,"Josh Donaldson"
665828,"6",718747,"Oswaldo Cabrera"
643396,"7",718747,"Isiah Kiner-Falefa"
543309,"8",718747,"Kyle Higashioka"
683011,"9",718747,"Anthony Volpe"
665833,"1",718744,"Oneil Cruz"
668804,"2",718744,"Bryan Reynolds"
457705,"3",718744,"Andrew McCutchen"
467793,"4",718744,"Carlos Santana"
596847,"5",718744,"Ji Man Choi"
663647,"6",718744,"Ke'Bryan Hayes"
656582,"7",718744,"Connor Joe"
